recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category
4686,PHARMACY,"FAR ROCKAWAY DRUGS, INC.",OCEAN PARK DRUGS,"17-27 SEAGIRT BLVD. FAR ROCKAWAY, NY 11691-0000",27366,2005-11-29,2020-11-01,2023-10-31,,35892.0,,,,True,1.0,1.0,40.5949151,-73.7514348,"17-27 Seagirt Blvd, Far Rockaway, NY 11691, United States",17-27,Seagirt Blvd,Far Rockaway,Far Rockaway,11691.0,Queens,NY,USA,1,11691,FAR,True,FAR ROCKAWAY DRUGS INC,INDEPENDENT
4687,PHARMACY,FAR ROCKAWAY PHARMACY CORP.,MOTT PHARMACY & SURGICAL,"2119 MOTT AVE. FAR ROCKAWAY, NY 11691-0000",18895,1985-11-29,2019-12-01,2022-11-30,,35538.0,,,,True,1.0,1.0,40.60475,-73.75445,"21-19 Mott Ave, Far Rockaway, NY 11691, United States",21-19,Mott Ave,Bayswater,Far Rockaway,11691.0,Queens,NY,USA,1,11691,FAR,True,FAR ROCKAWAY PHARMACY CORP,INDEPENDENT
4688,PHARMACY,FARFA PHARMACY CORP.,EAST 174TH ST. PHARMACY,"932 EAST 174TH ST BRONX, NY 10460-0000",29260,2009-01-06,2021-01-01,2023-12-31,,41964.0,,,,True,1.0,1.0,40.83705,-73.88717,"932 E 174th St, Bronx, NY 10460, United States",932,E 174th St,Crotona Park East,Bronx,10460.0,Bronx,NY,USA,1,10460,FARFA,True,FARFA PHARMACY CORP,INDEPENDENT
4689,PHARMACY,FARIS PHARMACY INC,,"2050 LATTA ROAD ROCHESTER, NY 14612-0000",16286,1978-12-02,2020-01-01,2022-12-31,,26230.0,,,,True,1.0,1.0,43.25379,-77.66633,"2050 Latta Rd, Rochester, NY 14612, United States",2050,Latta Rd,,Rochester,14612.0,Monroe,NY,USA,1,14612,FARIS,True,FARIS PHARMACY INC,INDEPENDENT
4691,PHARMACY,"FARMACIA CENTRAL, INC.",FARMACIA CENTRAL,"102 NAGLE AVENUE NEW YORK, NY 10040-0000",29586,2009-08-27,2021-08-01,2024-07-31,,50694.0,,,,True,1.0,1.0,40.86085,-73.92722,"102 Nagle Ave, New York, NY 10040, United States",102,Nagle Ave,Washington Heights North,New York,10040.0,New York,NY,USA,1,10040,FARMACIA,True,FARMACIA CENTRAL INC,INDEPENDENT
4695,PHARMACY,FARMACIA HONEYWELL INC.,HONEYWELL PHARMACY,"882 E. 180TH ST. BRONX, NY 10460-0000",21188,1991-12-25,2017-01-01,2017-08-22,TRANSFER,,,35560,"FARMACIA HONEYWELL NY, INC",False,1.0,1.0,40.84498,-73.8827,"882 E 180th St, Bronx, NY 10460, United States",882,E 180th St,East Tremont,Bronx,10460.0,Bronx,NY,USA,1,10460,FARMACIA,True,FARMACIA HONEYWELL INC,INDEPENDENT
4696,PHARMACY,"FARMACIA HONEYWELL NY, INC",,"882 E. 180TH ST. BRONX, NY 10460-0000",35560,2017-08-22,2020-08-01,2023-07-31,,45689.0,,,,True,1.0,1.0,40.84498,-73.8827,"882 E 180th St, Bronx, NY 10460, United States",882,E 180th St,East Tremont,Bronx,10460.0,Bronx,NY,USA,1,10460,FARMACIA,True,FARMACIA HONEYWELL NY INC,INDEPENDENT
4697,PHARMACY,FARMACIA INC.,DRUG MART,"1631 YORK AVE. NEW YORK, NY 10028-0000",23934,1998-12-14,2017-01-01,2019-11-13,TRANSFER,,,37662,YORK AVENUE APOTHECARY LLC/ DRUG MART,False,1.0,1.0,40.776,-73.94725,"1631 York Ave, New York, NY 10028, United States",1631,York Ave,Yorkville,New York,10028.0,New York,NY,USA,1,10028,FARMACIA,True,FARMACIA INC,INDEPENDENT
4698,PHARMACY,FARMACIA JENTE INC.,SISTO PHARMACY,"675 GRAND ST. BROOKLYN, NY 11211-0000",24234,1999-04-28,2010-05-01,2012-08-07,TRANSFER,,,31398,NP PHARMACY INC./ SISTO PHARMACY,False,1.0,1.0,40.71163,-73.94538,"675 Grand St, Brooklyn, NY 11211, United States",675,Grand St,East Williamsburg,Brooklyn,11211.0,Kings,NY,USA,1,11211,FARMACIA,True,FARMACIA JENTE INC,INDEPENDENT
4701,PHARMACY,FARMACIA MEJOR INC.,,"90 BUSHWICK AVE. BROOKLYN, NY 11211-0000",18279,1984-09-12,2010-10-01,2013-02-24,DISCONTINUED,,,,,False,1.0,1.0,40.71202,-73.94088,"90 Bushwick Ave, Brooklyn, NY 11211, United States",90,Bushwick Ave,East Williamsburg,Brooklyn,11211.0,Kings,NY,USA,1,11211,FARMACIA,True,FARMACIA MEJOR INC,INDEPENDENT
4702,PHARMACY,"FARMACIA MONTROSE, INC.",THREE-P DRUGS,"791 FLUSHING AVE. BROOKLYN, NY 11206-0000",17477,1982-06-11,2022-07-01,2025-06-30,,48810.0,,,,True,1.0,1.0,40.70104,-73.94107,"791 Flushing Ave, Brooklyn, NY 11206, United States",791,Flushing Ave,East Williamsburg,Brooklyn,11206.0,Kings,NY,USA,1,11206,FARMACIA,True,FARMACIA MONTROSE INC,INDEPENDENT
4703,PHARMACY,FARMACIA POPULAR INC.,,"81-11 NORTHERN BLVD. JACKSON HEIGHTS, NY 11372-0000",37851,2020-04-10,2020-04-10,2023-03-31,,39449.0,,,,True,1.0,1.0,40.75577,-73.88585,"81-11 Northern Blvd, Jackson Heights, NY 11372, United States",81-11,Northern Blvd,Jackson Heights,Jackson Heights,11372.0,Queens,NY,USA,1,11372,FARMACIA,True,FARMACIA POPULAR INC,INDEPENDENT
4705,PHARMACY,"FARMACIA TONAIS, INC.",,"182 GRAHAM AVE. BROOKLYN, NY 11206-0000",26174,2003-09-24,2005-01-01,2006-06-12,DISCONTINUED,,,,,False,1.0,1.0,40.70796,-73.94315,"182 Graham Ave, Brooklyn, NY 11206, United States",182,Graham Ave,East Williamsburg,Brooklyn,11206.0,Kings,NY,USA,1,11206,FARMACIA,True,FARMACIA TONAIS INC,INDEPENDENT
4707,PHARMACY,FARMACON ENTERPRISES LTD.,,"8007 5TH AVE. BROOKLYN, NY 11209-0000",15627,1976-10-30,2019-11-01,2022-10-31,,42095.0,,,,True,1.0,1.0,40.62548,-74.02411,"8007 5th Ave, Brooklyn, NY 11209, United States",8007,5th Ave,Bay Ridge & Fort Hamilton,Brooklyn,11209.0,Kings,NY,USA,1,11209,FARMACON,True,FARMACON ENTERPRISES LTD,INDEPENDENT
4708,PHARMACY,FARMARITE DRUGS INC.,,"93-12 ROOSEVELT AVENUE JACKSON HEIGHTS, NY 11372-0000",32114,2013-07-12,2013-07-12,2014-07-23,TRANSFER,,,32938,GUARDIOLA PHARMACY INC.,False,1.0,1.0,40.7486475,-73.8730065,"93-12 Roosevelt Ave, Jackson Heights, NY 11372, United States",93-12,Roosevelt Ave,Elmhurst,Jackson Heights,11372.0,Queens,NY,USA,1,11372,FARMARITE,True,FARMARITE DRUGS INC,INDEPENDENT
4712,PHARMACY,FAST & FRIENDLY PHARMACY LLC.,,"140 EMPIRE BLVD. STORE #1 BROOKLYN, NY 11225-0000",32330,2013-10-25,2019-10-01,2022-09-30,,,,,,True,1.0,1.0,40.66322,-73.95764,"140 Empire Blvd, Brooklyn, NY 11225, United States",140,Empire Blvd,Prospect Lefferts Gardens,Brooklyn,11225.0,Kings,NY,USA,1,11225,FAST,True,FAST & FRIENDLY PHARMACY LLC,INDEPENDENT
4713,PHARMACY,"FAST AID PHARMACY, INC.",J & B PHARMACY,"C/O PHARMACY 2807 OCEAN AVENUE BROOKLYN, NY 11229-0000",24300,1999-05-07,2019-06-01,2019-12-03,DISCONTINUED,,,,,False,1.0,1.0,40.59301,-73.95,"2807 Ocean Ave, Brooklyn, NY 11229, United States",2807,Ocean Ave,Sheepshead Bay,Brooklyn,11229.0,Kings,NY,USA,1,11229,FAST,True,FAST AID PHARMACY INC,HEALTHCARE
4714,PHARMACY,FASTCARE PHARMACY INC.,WELLCARE PHARMACY,"70 EAST 184TH STREET BRONX, NY 10468-0000",31988,2013-06-19,2013-06-19,2015-07-01,TRANSFER,,,33547,184 WELL CARE PHARMACY INC./ WELLCARE PHARMACY,False,1.0,1.0,40.86,-73.90113,"70 E 184th St, Bronx, NY 10468, United States",70,E 184th St,Fordham South,Bronx,10468.0,Bronx,NY,USA,1,10468,FASTCARE,True,FASTCARE PHARMACY INC,INDEPENDENT
4715,PHARMACY,FAUZIA & MAHER INC.,REX PHARMACY,"119-01 ROCKAWAY BLVD. SO. OZONE PARK, NY 11420-0000",16400,1979-04-06,2016-05-01,2017-02-10,TRANSFER,,,35201,AMINAH CORP./ REX PHARMACY,False,1.0,3.0,40.68081,-73.84526,"Rockaway Blvd, Ozone Park, NY 11417, United States",,Rockaway Blvd,Ozone Park,Ozone Park,11417.0,Queens,NY,USA,0,11420,FAUZIA,True,FAUZIA & MAHER INC,INDEPENDENT
4716,PHARMACY,FAXTON - ST. LUKE'S HC/MOHAWK VALLEY HEALTH SYSTEM,FAXTON MEDICAL CAMPUS,"PHARMACY DEPARTMENT 1676 SUNSET AVE. UTICA, NY 13502-5475",24628,2000-06-06,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,43.09103,-75.25794,"1676 Sunset Ave, Utica, NY 13502, United States",1676,Sunset Ave,,Utica,13502.0,Oneida,NY,USA,1,13502,FAXTON,True,FAXTON - ST LUKE'S HC/MOHAWK VALLEY HEALTH SYSTEM,HEALTHCARE
4717,PHARMACY,FAXTON - ST. LUKE'S HEALTHCARE,,"C/O PHARMACY 1656 CHAMPLIN AVENUE UTICA, NY 13502-0000",24629,2000-06-13,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,43.09811,-75.27879,"1656 Champlin Ave, Utica, NY 13502, United States",1656,Champlin Ave,,Utica,13502.0,Oneida,NY,USA,1,13502,FAXTON,True,FAXTON - ST LUKE'S HEALTHCARE,HEALTHCARE
5003,PHARMACY,FEDCO CHEMIST PHARMACY CORP.,FEDCO CHEMIST PHARMACY,"512 SOUTH BROADWAY YONKERS, NY 10705-0000",33568,2015-06-10,2021-06-01,2024-05-31,,58530.0,,,,True,1.0,1.0,40.915325,-73.8967551,"512 S Broadway, Yonkers, NY 10705, United States",512,S Broadway,Park Hills,Yonkers,10705.0,Westchester,NY,USA,1,10705,FEDCO,True,FEDCO CHEMIST PHARMACY CORP,INDEPENDENT
5005,PHARMACY,FEDERAL EASTERN CHEMISTS LLC.,THERAPIE NY,"309 COLUMBUS AVENUE NEW YORK, NY 10023-0000",27997,2006-09-27,2009-09-01,2010-04-29,DISCONTINUED,,,,,False,1.0,1.0,40.77901,-73.9774,"309 Columbus Ave, New York, NY 10023, United States",309,Columbus Ave,Upper West Side,New York,10023.0,New York,NY,USA,1,10023,FEDERAL,True,FEDERAL EASTERN CHEMISTS LLC,INDEPENDENT
5007,PHARMACY,"FEEK PHARMACY, INC.",,"14223 NYS RTE 9N P.O BOX 87 AUSABLE FORKS, NY 12912-0000",12124,2068-05-01,2016-06-01,2017-04-30,DISCONTINUED,,,,,False,1.0,1.0,44.44041,-73.67687,"14223 Nys Route 9N, Au Sable Forks, NY 12912, United States",14223,Nys Route 9N,,Au Sable Forks,12912.0,Essex,NY,USA,1,12912,FEEK,True,FEEK PHARMACY INC,INDEPENDENT
5008,PHARMACY,FEEL BETTER RX CORP.,FEEL BETTER PHARMACY,"3261 85TH ST. EAST ELMHURST, NY 11370-0000",35196,2017-01-25,2020-01-01,2021-08-10,TRANSFER,,,39002,ARCH PHARMACY INC,False,1.0,1.0,40.7567178,-73.8825521,"3261 85th St, East Elmhurst, NY 11370, United States",3261,85th St,Jackson Heights,East Elmhurst,11370.0,Queens,NY,USA,1,11370,FEEL,True,FEEL BETTER RX CORP,INDEPENDENT
5009,PHARMACY,FEEL GOOD PHARMACY INC.,,"3058 THIRD AVENUE BRONX, NY 10451-0000",31056,2012-01-24,2021-01-01,2021-11-15,DISCONTINUED,,,,,False,1.0,1.0,40.82065,-73.91253,"3058 3rd Ave, Bronx, NY 10451, United States",3058,3rd Ave,Melrose South-Mott Haven North,Bronx,10451.0,Bronx,NY,USA,1,10451,FEEL,True,FEEL GOOD PHARMACY INC,INDEPENDENT
5010,PHARMACY,FEIN'S ETHICAL PHARMACY CORP.,,"3586 BROADWAY NEW YORK, NY 10031-0000",9097,2061-06-05,2022-07-01,2025-06-30,,33078.0,,,,True,1.0,1.0,40.82791,-73.94904,"3586 Broadway, New York, NY 10031, United States",3586,Broadway,Harlem,New York,10031.0,New York,NY,USA,1,10031,FEIN'S,True,FEIN'S ETHICAL PHARMACY CORP,INDEPENDENT
5011,PHARMACY,FEINBERGS PHARMA INC.,FEINBERGS PHARMACY,"2021 GRAND CONCOURSE BRONX, NY 10453-0000",35613,2017-07-27,2020-07-01,2023-06-30,,59011.0,,,,True,1.0,1.0,40.85196,-73.9044,"2021 Grand Concourse, Bronx, NY 10453, United States",2021,Grand Concourse,Mount Hope,Bronx,10453.0,Bronx,NY,USA,1,10453,FEINBERGS,True,FEINBERGS PHARMA INC,INDEPENDENT
5014,PHARMACY,"FELICITY PHARMACY, INC.",,"621 EAST TREMONT AVENUE BRONX, NY 10457-0000",26707,2004-07-09,2013-07-01,2016-03-14,TRANSFER,,,34356,PJP PHARMACY INC./ FELICITY PHARMACY,False,1.0,1.0,40.84622,-73.89248,"621 E Tremont Ave, Bronx, NY 10457, United States",621,E Tremont Ave,East Tremont,Bronx,10457.0,Bronx,NY,USA,1,10457,FELICITY,True,FELICITY PHARMACY INC,INDEPENDENT
5017,PHARMACY,FELLERDOM PHARMACY INC.,WALDINGER'S PHARMACY,"8318 5TH AVE. BROOKLYN, NY 11209-0000",16835,1980-07-11,2013-08-01,2016-07-08,TRANSFER,,,34725,MDZRX CORP./ WALDINGER'S PHARMACY,False,1.0,1.0,40.62322,-74.02537,"8318 5th Ave, Brooklyn, NY 11209, United States",8318,5th Ave,Bay Ridge & Fort Hamilton,Brooklyn,11209.0,Kings,NY,USA,1,11209,FELLERDOM,True,FELLERDOM PHARMACY INC,INDEPENDENT
5019,PHARMACY,"FENIX PHARMACEUTICAL SERVICES, INC.",,"341 KNICKERBOCKER AVE. BROOKLYN, NY 11237-3750",22437,1995-05-02,2010-06-01,2012-06-28,DISCONTINUED,,,,,False,1.0,1.0,40.70108,-73.9221,"341 Knickerbocker Ave, Brooklyn, NY 11237, United States",341,Knickerbocker Ave,Bushwick,Brooklyn,11237.0,Kings,NY,USA,1,11237,FENIX,True,FENIX PHARMACEUTICAL SERVICES INC,INDEPENDENT
5020,PHARMACY,FENNY PHARMACY LLC.,FENNY PHARMACY,"709 E. TREMONT AVE. BRONX, NY 10457-0000",33756,2015-08-28,2015-08-28,2016-11-17,TRANSFER,,,35026,"LA FARMACIA, LLC",False,1.0,1.0,40.84532,-73.89067,"709 E Tremont Ave, Bronx, NY 10457, United States",709,E Tremont Ave,East Tremont,Bronx,10457.0,Bronx,NY,USA,1,10457,FENNY,True,FENNY PHARMACY LLC,INDEPENDENT
5022,PHARMACY,"FERNCLIFF NURSING HOME COMPANY, INC.",,"C/O PHARMACY 21 FERNCLIFF DRIVE RHINEBECK, NY 12572-0000",14075,1973-03-05,2005-01-01,2007-05-02,DISCONTINUED,,,,,False,1.0,1.0,41.94297,-73.93515,"21 Ferncliff Dr, Rhinebeck, NY 12572, United States",21,Ferncliff Dr,,Rhinebeck,12572.0,Dutchess,NY,USA,1,12572,FERNCLIFF,True,FERNCLIFF NURSING HOME COMPANY INC,HEALTHCARE
5030,PHARMACY,"FIGS & OLIVES PHARMACY, INC.",LEADER DRUGSTORES,"985 EAST BRIGHTON AVE. SYRACUSE, NY 13205-0000",26356,2003-11-18,2005-01-01,2005-10-14,TRANSFER,,,27522,"KPH HEALTHCARE SERVICES, INC./ KINNEY DRUGS",False,1.0,1.0,43.00234,-76.1291,"985 E Brighton Ave, Syracuse, NY 13205, United States",985,E Brighton Ave,Outer Comstock,Syracuse,13205.0,Onondaga,NY,USA,1,13205,FIGS,True,FIGS & OLIVES PHARMACY INC,INDEPENDENT
5031,PHARMACY,FILL HERE LLC.,FILL HERE,"2116 ROCKAWAY PARKWAY BROOKLYN, NY 11236-0000",33569,2015-07-17,2021-07-01,2024-06-30,,49633.0,,,,True,1.0,1.0,40.63146,-73.88786,"2116 Rockaway Pkwy, Brooklyn, NY 11236, United States",2116,Rockaway Pkwy,Canarsie,Brooklyn,11236.0,Kings,NY,USA,1,11236,FILL,True,FILL HERE LLC,INDEPENDENT
5032,PHARMACY,FILL MEDS RX INC,,"1626 NEW YORK AVE HUNTINGTON STATION, NY 11746-0000",38909,2021-10-26,2021-10-26,2024-09-30,,63852.0,,,,True,1.0,1.0,40.8427,-73.41158,"1626 New York Ave, Huntington Station, NY 11746, United States",1626,New York Ave,Huntington Station,Huntington Station,11746.0,Suffolk,NY,USA,1,11746,FILL,True,FILL MEDS RX INC,INDEPENDENT
5033,PHARMACY,FILL RX NY INC,FILL RX PHARMACY,"5906B RIVERDALE AVE BRONX, NY 10471-0000",38020,2020-04-07,2020-04-07,2022-03-08,DISCONTINUED,,,,,False,1.0,1.0,40.90706,-73.90385,"5906 Riverdale Ave, Bronx, NY 10471, United States",5906,Riverdale Ave,North Riverdale,Bronx,10471.0,Bronx,NY,USA,1,10471,FILL,True,FILL RX NY INC,INDEPENDENT
5034,PHARMACY,"FILLMORE & FISHER PHARMACY, INC.",,"10560 RTE. 19 FILLMORE, NY 14735-0000",13716,1972-02-29,2022-04-01,2025-03-31,,54547.0,,,,True,1.0,1.0,42.45834,-78.11151,"10560 Route 19, Fillmore, NY 14735, United States",10560,Route 19,,Fillmore,14735.0,Allegany,NY,USA,1,14735,FILLMORE,True,FILLMORE & FISHER PHARMACY INC,INDEPENDENT
5035,PHARMACY,"FILLMORE AND FISHER PHARMACY, INC.",CUBA PHARMACY,"2 CENTER ST. CUBA, NY 14727-0000",20318,1989-10-11,2019-11-01,2022-10-31,,,"Type :  PHARMACY             Legal Name :  FILLMORE AND FISHER PHARMACY, INC.                 Trade Name :  CUBA PHARMACY                                      Street Address :   2 CENTER ST.",,,True,1.0,1.0,42.22167,-78.27832,"2 Center St, Cuba, NY 14727, United States",2,Center St,,Cuba,14727.0,Allegany,NY,USA,1,14727,FILLMORE,True,FILLMORE AND FISHER PHARMACY INC,INDEPENDENT
5036,PHARMACY,"FILLMORE AND FISHER PHARMACY,INC.",,"138 N. MAIN ST. WELLSVILLE, NY 14895-0000",14331,1973-07-01,2022-08-01,2025-07-31,,45270.0,,,,True,1.0,1.0,42.12224,-77.9482,"138 N Main St, Wellsville, NY 14895, United States",138,N Main St,,Wellsville,14895.0,Allegany,NY,USA,1,14895,FILLMORE,True,FILLMORE AND FISHER PHARMACYINC,INDEPENDENT
5038,PHARMACY,FINAL PHARMACY INC.,COMMACK DRUG & SURGICAL & GIFTS,"132 COMMACK ROAD COMMACK, NY 11725-0000",28663,2007-12-03,2010-12-01,2013-02-05,DISCONTINUED,,,,,False,1.0,1.0,40.83924,-73.2926,"132 Commack Rd, Commack, NY 11725, United States",132,Commack Rd,,Commack,11725.0,Suffolk,NY,USA,1,11725,FINAL,True,FINAL PHARMACY INC,INDEPENDENT
5039,PHARMACY,FINCH'S DRUG INC.,,"134 S. RIDGE ST. RYE BROOK, NY 10573-0000",19102,1986-05-09,2013-06-01,2013-11-20,DISCONTINUED,,,,,False,1.0,1.0,41.0019384,-73.6811205,"134 S Ridge St, Rye Brook, NY 10573, United States",134,S Ridge St,,Rye Brook,10573.0,Westchester,NY,USA,1,10573,FINCH'S,True,FINCH'S DRUG INC,INDEPENDENT
5041,PHARMACY,FINE CARE PHARMACY INC.,,"981 FULTON STREET BROOKLYN, NY 11238-0000",26629,2004-06-21,2022-06-01,2025-05-31,,56718.0,,,,True,1.0,1.0,40.68299,-73.9639,"981 Fulton St, Brooklyn, NY 11238, United States",981,Fulton St,Clinton Hill,Brooklyn,11238.0,Kings,NY,USA,1,11238,FINE,True,FINE CARE PHARMACY INC,INDEPENDENT
5042,PHARMACY,"FINE'S FINE PHARMACY, INC.",PARK SLOPE PHARMACY,"803 8TH AVE. BROOKLYN, NY 11215-0000",19035,1986-04-01,2016-05-01,2019-04-26,DISCONTINUED,,,,,False,1.0,1.0,40.666091,-73.9787254,"803 8th Ave, Brooklyn, NY 11215, United States",803,8th Ave,Park Slope,Brooklyn,11215.0,Kings,NY,USA,1,11215,FINE'S,True,FINE'S FINE PHARMACY INC,INDEPENDENT
5043,PHARMACY,"FINESON, BERNARD M., DEVELOPMENTAL CENTER,",,"HOWARD PARK UNIT C/O PHARMACY 80-45 WINCHESTER BLVD. QUEENS VILLAGE, NY 11428-0000",14607,1974-04-01,2013-05-01,2014-05-30,,,,,,False,1.0,1.0,40.73682,-73.72803,"80-45 Winchester Blvd, Queens Village, NY 11427, United States",80-45,Winchester Blvd,Bellerose Floral Park,Queens Village,11427.0,Queens,NY,USA,0,11428,"FINESON,",True,FINESON BERNARD M DEVELOPMENTAL CENTER,HEALTHCARE
5047,PHARMACY,"FIRO, INC.",FIRO PHARMACY & SURGICALS,"1418 WYTHE PLACE BRONX, NY 10452-0000",18886,1985-11-27,2019-12-01,2022-11-30,,41716.0,,,,True,1.0,1.0,40.84005,-73.91439,"1418 Wythe Pl, Bronx, NY 10452, United States",1418,Wythe Pl,Concourse,Bronx,10452.0,Bronx,NY,USA,1,10452,"FIRO,",True,FIRO INC,INDEPENDENT
5048,PHARMACY,FIRST AID INC.,TOP VALUE PHARMACY,"3811 DYRE AVE. BRONX, NY 10466-0000",22735,1995-11-08,2010-12-01,2013-04-19,TRANSFER,,,31898,TOP VALUE PHARMACY LLC./ TOP VALUE PHARMACY,False,1.0,1.0,40.88824,-73.83149,"3811 Dyre Ave, Bronx, NY 10466, United States",3811,Dyre Ave,Edenwald,Bronx,10466.0,Bronx,NY,USA,1,10466,FIRST,True,FIRST AID INC,INDEPENDENT
5050,PHARMACY,"FIRST AID PHARMACY, INC.",FIRST AID PHARMACY,"921- B EAST TREMONT AVENU BRONX, NY 10460-0000",26921,2004-11-17,2007-11-01,2008-04-09,TRANSFER,,,28737,ROMA PHARMACY CORP./ FIRST AID PHARMACY,False,1.0,1.0,40.84209,-73.88354,"921 E Tremont Ave, Bronx, NY 10460, United States",921,E Tremont Ave,East Tremont,Bronx,10460.0,Bronx,NY,USA,1,10460,FIRST,True,FIRST AID PHARMACY INC,INDEPENDENT
5051,PHARMACY,FIRST AVENUE DRUGS INC.,ABC DRUGS,"1925 UNIVERSITY AVE. BRONX, NY 10453-0000",35105,2017-01-06,2020-01-01,2022-12-31,,36055.0,,,,True,1.0,1.0,40.85349,-73.91299,"1925 University Ave, Bronx, NY 10453, United States",1925,University Ave,University Heights-Morris Heights,Bronx,10453.0,Bronx,NY,USA,1,10453,FIRST,True,FIRST AVENUE DRUGS INC,INDEPENDENT
5052,PHARMACY,FIRST AVENUE PHARMACY CORP,,"1630 FIRST AVE. NEW YORK, NY 10028-0000",35967,2018-01-19,2018-01-19,2020-12-31,DISCONTINUED,,,,,False,1.0,1.0,40.77596,-73.9498,"1630 1st Ave, New York, NY 10028, United States",1630,1st Ave,Yorkville,New York,10028.0,New York,NY,USA,1,10028,FIRST,True,FIRST AVENUE PHARMACY CORP,INDEPENDENT
5054,PHARMACY,FIRST CARE PHARMACY INC.,,"902 FOSTER AVENUE BROOKLYN, NY 11230-0000",26253,2003-10-22,2005-01-01,2007-08-22,TRANSFER,,,28501,902 FOSTER CARE INC./ FIRST CARE PHARMACY,False,1.0,1.0,40.63144,-73.9682,"902 Foster Ave, Brooklyn, NY 11230, United States",902,Foster Ave,Midwood,Brooklyn,11230.0,Kings,NY,USA,1,11230,FIRST,True,FIRST CARE PHARMACY INC,INDEPENDENT
5055,PHARMACY,FIRST CHOICE PHARMACY CORP.,,"5912 8TH AVE. BROOKLYN, NY 11220-0000",23467,1997-11-04,2019-12-01,2022-11-30,,48531.0,,,,True,1.0,1.0,40.63589,-74.00935,"5912 8th Ave, Brooklyn, NY 11220, United States",5912,8th Ave,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,FIRST,True,FIRST CHOICE PHARMACY CORP,INDEPENDENT
5056,PHARMACY,FIRST CHOICE RX INC.,,"117-12 QUEENS BLVD. FOREST HILLS, NY 11375-0000",37369,2019-04-04,2019-04-04,2020-10-26,DISCONTINUED,,,,,False,1.0,1.0,40.71501,-73.8329,"117-12 Queens Blvd, Forest Hills, NY 11375, United States",117-12,Queens Blvd,Forest Hills,Forest Hills,11375.0,Queens,NY,USA,1,11375,FIRST,True,FIRST CHOICE RX INC,INDEPENDENT
5057,PHARMACY,FIRST CLASS PHARMACY CORP,,"248-47 JERICHO TURNPIKE BELLEROSE, NY 11426-0000",39326,2022-02-03,2022-02-03,2025-01-31,,50269.0,,,,True,1.0,1.0,40.72672,-73.71654,"248-47 Jericho Tpke, Bellerose, NY 11426, United States",248-47,Jericho Tpke,Bellerose Floral Park,Bellerose,11426.0,Queens,NY,USA,1,11426,FIRST,True,FIRST CLASS PHARMACY CORP,INDEPENDENT
5058,PHARMACY,FIRST ELM DRUG CORP.,ELM DRUGS AND FIRST AVENUE PHARMACY,"298 FIRST AVE. NEW YORK, NY 10009-0000",20610,1990-05-09,2005-01-01,2006-08-11,TRANSFER,,,27965,"WALGREEN EASTERN CO., INC./ WALGREENS",False,1.0,1.0,40.73331,-73.98079,"298 1st Ave, New York, NY 10009, United States",298,1st Ave,Stuyvesant Town,New York,10009.0,New York,NY,USA,1,10009,FIRST,True,FIRST ELM DRUG CORP,INDEPENDENT
5059,PHARMACY,"FIRST HEALTH PHARMACY, INC.",,"1229 FRANKLIN AVE. BRONX, NY 10456-0000",29897,2010-04-14,2013-04-01,2015-10-16,TRANSFER,,,33797,PGU PHARMACY INC./ FIRST HEALTH PHARMACY,False,1.0,1.0,40.83067,-73.90331,"1229 Franklin Ave, Bronx, NY 10456, United States",1229,Franklin Ave,Morrisania-Melrose,Bronx,10456.0,Bronx,NY,USA,1,10456,FIRST,True,FIRST HEALTH PHARMACY INC,INDEPENDENT
5060,PHARMACY,FIRST HEALTH SPECIALTY PHARMACY INC.,,"754 EAST 151ST STREET BRONX, NY 10455-0000",33139,2014-12-08,2020-12-01,2023-11-30,,51625.0,,,,True,1.0,1.0,40.81461,-73.90711,"754 E 151st St, Bronx, NY 10455, United States",754,E 151st St,Melrose South-Mott Haven North,Bronx,10455.0,Bronx,NY,USA,1,10455,FIRST,True,FIRST HEALTH SPECIALTY PHARMACY INC,INDEPENDENT
5066,PHARMACY,FIRST PHARMACEUTICAL CORP.,ABC PHARMACY,"53 ELIZABETH STREET. NEW YORK, NY 10013-0000",26196,2003-09-02,2019-10-01,2022-09-30,,54179.0,,,,True,1.0,1.0,40.71727,-73.99666,"53 Elizabeth St, New York, NY 10013, United States",53,Elizabeth St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,FIRST,True,FIRST PHARMACEUTICAL CORP,INDEPENDENT
5072,PHARMACY,FIRSTMED PHARMACY INC,,"39-36 QUEENS BLVD. SUNNYSIDE, NY 11104-3306",38209,2020-07-16,2020-07-16,2023-06-30,,46691.0,,,,True,1.0,1.0,40.7435845,-73.9249472,"39-36 Queens Blvd, Sunnyside, NY 11104, United States",39-36,Queens Blvd,Sunnyside,Sunnyside,11104.0,Queens,NY,USA,1,11104,FIRSTMED,True,FIRSTMED PHARMACY INC,INDEPENDENT
