recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent
"4048",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 12983 MAIN RD. AKRON, NY 14001-0000","23826",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.99697","-78.50307","12983 Main Rd, Akron, NY 14001, United States","12983",Main Rd,,Akron,"14001.0",Erie,NY,USA,"1","14001",ECKERD,False
"4050",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1225 WESTERN AVE. ALBANY, NY 12203-0000","23828",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.67716","-73.8231","1225 Western Ave, Albany, NY 12203, United States","1225",Western Ave,Campus Area,Albany,"12203.0",Albany,NY,USA,"1","12203",ECKERD,False
"4052",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 13090 BROADWAY ALDEN, NY 14004-0000","23831",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.89913","-78.50069","13090 Broadway, Alden, NY 14004, United States","13090",Broadway,,Alden,"14004.0",Erie,NY,USA,"1","14004",ECKERD,False
"4055",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 153 GRANT AVE. AUBURN, NY 13021-0000","23836",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.94482","-76.55133","153 Grant Ave, Auburn, NY 13021, United States","153",Grant Ave,,Auburn,"13021.0",Cayuga,NY,USA,"1","13021",ECKERD,False
"4060",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 113 DOWNER STREET BALDWINSVILLE, NY 13027-0000","23841",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.1513","-76.34337","113 Downer St, Baldwinsville, NY 13027, United States","113",Downer St,,Baldwinsville,"13027.0",Onondaga,NY,USA,"1","13027",ECKERD,False
"4063",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4155 W. MAIN ST. BATAVIA, NY 14020-0000","23844",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.00629","-78.20623","4155 W Main St, Batavia, NY 14020, United States","4155",W Main St,,Batavia,"14020.0",Genesee,NY,USA,"1","14020",ECKERD,False
"4066",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 201 CONKLIN AVENUE BINGHAMTON, NY 13903-0000","23849",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.09473","-75.89797","201 Conklin Ave, Binghamton, NY 13903, United States","201",Conklin Ave,,Binghamton,"13903.0",Broome,NY,USA,"1","13903",ECKERD,False
"4070",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2175 SOUTH PARK AVENUE BUFFALO, NY 14220-0000","23854",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.83928","-78.82453","2175 S Park Ave, Buffalo, NY 14220, United States","2175",S Park Ave,,Buffalo,"14220.0",Erie,NY,USA,"1","14220",ECKERD,False
"4071",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1625 BROADWAY ST. BUFFALO, NY 14212-0000","23857",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.89632","-78.81478","1625 Broadway, Buffalo, NY 14212, United States","1625",Broadway,Lovejoy,Buffalo,"14212.0",Erie,NY,USA,"1","14212",ECKERD,False
"4072",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 5335 W. GENESEE ST. STE. 20 CAMILLUS, NY 13031-0000","23858",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.04102","-76.27221","5335 W Genesee St, Camillus, NY 13031, United States","5335",W Genesee St,Fairmount,Camillus,"13031.0",Onondaga,NY,USA,"1","13031",ECKERD,False
"4073",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 539 NORTH MAIN STREET CANANDAIGUA, NY 14424-0000","23859",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.90476","-77.29336","539 N Main St, Canandaigua, NY 14424, United States","539",N Main St,,Canandaigua,"14424.0",Ontario,NY,USA,"1","14424",ECKERD,False
"4074",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 170 EASTERN BLVD. CANANDAIGUA, NY 14424-2218","23860",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.87879","-77.26249","170 Eastern Blvd, Canandaigua, NY 14424, United States","170",Eastern Blvd,,Canandaigua,"14424.0",Ontario,NY,USA,"1","14424",ECKERD,False
"4076",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 180 ROUTE 52 CARMEL, NY 10512-1200","23862",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","41.43528","-73.68052","180 Route 52, Carmel, NY 10512, United States","180",Route 52,,Carmel,"10512.0",Putnam,NY,USA,"1","10512",ECKERD,False
"4081",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2401 GENESEE STREET CHEEKTOWAGA, NY 14225-0000","23867",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.91928","-78.79426","2401 Genesee St, Cheektowaga, NY 14225, United States","2401",Genesee St,,Cheektowaga,"14225.0",Erie,NY,USA,"1","14225",ECKERD,False
"4085",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 100 CONHOCTON STREET CORNING, NY 14830-0000","23874",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.14023","-77.03966","100 Conhocton St, Corning, NY 14830, United States","100",Conhocton St,,Corning,"14830.0",Steuben,NY,USA,"1","14830",ECKERD,False
"4086",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1067 STATE ROUTE 222 CORTLAND, NY 13045-0000","23875",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.59877","-76.20486","1067 State Route 222, Cortland, NY 13045, United States","1067",State Route 222,,Cortland,"13045.0",Cortland,NY,USA,"1","13045",ECKERD,False
"4089",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4900 BROADWAY DEPEW, NY 14043-0000","23880",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.9021","-78.69369","4900 Broadway, Depew, NY 14043, United States","4900",Broadway,,Depew,"14043.0",Erie,NY,USA,"1","14043",ECKERD,False
"4090",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 6939 ERIE ROAD DERBY, NY 14047-0000","23882",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.69678","-78.98825","6939 Erie Rd, Derby, NY 14047, United States","6939",Erie Rd,,Derby,"14047.0",Erie,NY,USA,"1","14047",ECKERD,False
"4093",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1166 CENTRAL AVENUE DUNKIRK, NY 14048-0000","23885",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.45812","-79.33298","1166 Central Ave, Dunkirk, NY 14048, United States","1166",Central Ave,,Dunkirk,"14048.0",Chautauqua,NY,USA,"1","14048",ECKERD,False
"4094",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 190 MAIN STREET EAST AURORA, NY 14052-0000","23886",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.76791","-78.6281","190 Main St, East Aurora, NY 14052, United States","190",Main St,,East Aurora,"14052.0",Erie,NY,USA,"1","14052",ECKERD,False
"4098",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 8079 NORTH MAIN STREET EDEN, NY 14057-0000","23890",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.66603","-78.88597","8079 N Main St, Eden, NY 14057, United States","8079",N Main St,,Eden,"14057.0",Erie,NY,USA,"1","14057",ECKERD,False
"4099",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/0 PHARMACY 3249 SHERIDAN DR. AMHERST, NY 14226-0000","23891",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.97965","-78.81344","3249 Sheridan Dr, Amherst, NY 14226, United States","3249",Sheridan Dr,,Amherst,"14226.0",Erie,NY,USA,"1","14226",ECKERD,False
"4100",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 119 WEST SECOND ST. ELMIRA, NY 14901-0000","23892",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.09123","-76.80843","119 W 2nd St, Elmira, NY 14901, United States","119",W 2nd St,,Elmira,"14901.0",Chemung,NY,USA,"1","14901",ECKERD,False
"4101",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 209 MT. ZOAR STREET ELMIRA, NY 14904-0000","23893",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.07895","-76.80387","209 Mt Zoar St, Elmira, NY 14904, United States","209",Mt Zoar St,,Elmira,"14904.0",Chemung,NY,USA,"1","14904",ECKERD,False
"4103",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 511 HOOPER ROAD ENDWELL, NY 13760-0000","23896",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.11681","-76.01888","511 Hooper Rd, Endicott, NY 13760, United States","511",Hooper Rd,,Endicott,"13760.0",Broome,NY,USA,"1","13760",ECKERD,False
"4104",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 6720 PITTSFORD-PALMYRA RD FAIRPORT, NY 14450-0000","23897",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.07052","-77.43977","6720 Pittsford Palmyra Rd, Fairport, NY 14450, United States","6720",Pittsford Palmyra Rd,,Fairport,"14450.0",Monroe,NY,USA,"1","14450",ECKERD,False
"4109",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 420 HAMILTON STREET GENEVA, NY 14456-0000","23903",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.85791","-77.00109","420 Hamilton St, Geneva, NY 14456, United States","420",Hamilton St,,Geneva,"14456.0",Ontario,NY,USA,"1","14456",ECKERD,False
"4110",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2545 MILLERSPORT HIGHWAY GETZVILLE, NY 14068-0000","23905",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.01642","-78.76666","2545 Millersport Hwy, Getzville, NY 14068, United States","2545",Millersport Hwy,,Getzville,"14068.0",Erie,NY,USA,"1","14068",ECKERD,False
"4111",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 124 RIDGE STREET GLENS FALLS, NY 12801-3219","23906",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.31345","-73.64434","124 Ridge St, Glens Falls, NY 12801, United States","124",Ridge St,,Glens Falls,"12801.0",Warren,NY,USA,"1","12801",ECKERD,False
"4112",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 172 N. MAIN STREET GLOVERSVILLE, NY 12078-0000","23908",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.05509","-74.34193","172 N Main St, Gloversville, NY 12078, United States","172",N Main St,,Gloversville,"12078.0",Fulton,NY,USA,"1","12078",ECKERD,False
"4115",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY S-5999 SOUTH PARK AVE HAMBURG, NY 14075-0000","23935",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.73118","-78.82596","5999 S Park Ave, Hamburg, NY 14075, United States","5999",S Park Ave,,Hamburg,"14075.0",Erie,NY,USA,"1","14075",ECKERD,False
"4119",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2144 GRAND CENTRAL AVE. HORSEHEADS, NY 14845-0000","23940",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.1555","-76.82069","2144 Grand Central Ave, Horseheads, NY 14845, United States","2144",Grand Central Ave,,Horseheads,"14845.0",Chemung,NY,USA,"1","14845",ECKERD,False
"4121",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2898 WESTINGHOUSE ROAD SUITE 508 HORSEHEADS, NY 14845-0000","23942",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.17635","-76.83755","2898 Westinghouse Rd, Horseheads, NY 14845, United States","2898",Westinghouse Rd,,Horseheads,"14845.0",Chemung,NY,USA,"1","14845",ECKERD,False
"4125",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 811 NORTH MAIN STREET JAMESTOWN, NY 14701-0000","23946",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.1012","-79.24215","811 N Main St, Jamestown, NY 14701, United States","811",N Main St,,Jamestown,"14701.0",Chautauqua,NY,USA,"1","14701",ECKERD,False
"4127",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 485 BROADWAY KINGSTON, NY 12401-0000","23949",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","41.9273","-73.99966","485 Broadway, Kingston, NY 12401, United States","485",Broadway,,Kingston,"12401.0",Ulster,NY,USA,"1","12401",ECKERD,False
"4139",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"40 SOUTH ERIE STREET MAYVILLE, NY 14757-0000","23962",1998-12-31,2019-11-01,2022-10-31,,"51339.0",,,,True,"1.0","1.0","42.25355","-79.50361","40 S Erie St, Mayville, NY 14757, United States","40",S Erie St,,Mayville,"14757.0",Chautauqua,NY,USA,"1","14757",ECKERD,False
"4141",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 701 ROUTE 211 EAST MIDDLETOWN, NY 10941-0000","23964",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","41.46622","-74.3606","701 Route 211 E, Middletown, NY 10941, United States","701",Route 211 E,,Middletown,"10941.0",Orange,NY,USA,"1","10941",ECKERD,False
"4146",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4854 COMMERCIAL DRIVE NEW HARTFORD, NY 13413-6212","23972",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.0972087","-75.3030234","4852 Commercial Dr, New Hartford, NY 13413, United States","4852",Commercial Dr,,New Hartford,"13413.0",Oneida,NY,USA,"1","13413",ECKERD,False
"4147",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 46 KELLOGG ROAD NEW HARTFORD, NY 13413-0000","23973",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.05469","-75.27715","46 Kellogg Rd, New Hartford, NY 13413, United States","46",Kellogg Rd,,New Hartford,"13413.0",Oneida,NY,USA,"1","13413",ECKERD,False
"4150",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 101 S. MAIN STREET NEWARK, NY 14513-1503","23976",1998-12-31,2019-11-01,2022-10-31,,,Type :  PHARMACY             Legal Name :  ECKERD CORPORATION                                 Trade Name :  RITE AID PHARMACY                                  Street Address :   C/O PHARMACY,,,True,"1.0","1.0","43.04624","-77.09552","101 S Main St, Newark, NY 14513, United States","101",S Main St,,Newark,"14513.0",Wayne,NY,USA,"1","14513",ECKERD,False
"4152",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 5380 WEST TAFT RD NORTH SYRACUSE, NY 13212-0000","23978",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.12199","-76.14333","5380 W Taft Rd, Syracuse, NY 13212, United States","5380",W Taft Rd,,Syracuse,"13212.0",Onondaga,NY,USA,"1","13212",ECKERD,False
"4153",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1381 NASH ROAD NORTH TONAWANDA, NY 14120-0000","23980",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.06059","-78.86493","1381 Nash Rd, North Tonawanda, NY 14120, United States","1381",Nash Rd,,North Tonawanda,"14120.0",Niagara,NY,USA,"1","14120",ECKERD,False
"4155",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 265 NORTH UNION STREET OLEAN, NY 14760-0000","23984",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.08095","-78.43044","265 N Union St, Olean, NY 14760, United States","265",N Union St,,Olean,"14760.0",Cattaraugus,NY,USA,"1","14760",ECKERD,False
"4159",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 94 CHESTNUT STREET ONEONTA, NY 13820-0000","23988",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.45484","-75.06756","94 Chestnut St, Oneonta, NY 13820, United States","94",Chestnut St,,Oneonta,"13820.0",Otsego,NY,USA,"1","13820",ECKERD,False
"4161",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4060 NORTH BUFFALO ROAD ORCHARD PARK, NY 14127-0000","23990",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.77236","-78.74731","4060 N Buffalo Rd, Orchard Park, NY 14127, United States","4060",N Buffalo Rd,,Orchard Park,"14127.0",Erie,NY,USA,"1","14127",ECKERD,False
"4177",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1567 PENFIELD ROAD ROCHESTER, NY 14625-0000","24011",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.13496","-77.49895","1567 Penfield Rd, Rochester, NY 14625, United States","1567",Penfield Rd,,Rochester,"14625.0",Monroe,NY,USA,"1","14625",ECKERD,False
"4178",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1792 GOODMAN STREET NORTH ROCHESTER, NY 14609-0000","24012",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","2.0","43.1881","-77.57593","1792 Goodman St N, Rochester, NY 14609, United States","1792",Goodman St N,Northland-Lyceum,Rochester,"14609.0",Monroe,NY,USA,"1","14609",ECKERD,False
"4185",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 155 BALLSTON AVENUE SARATOGA SPRINGS, NY 12866-0000","24020",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.0706428","-73.7933432","155 Ballston Ave, Saratoga Springs, NY 12866, United States","155",Ballston Ave,,Saratoga Springs,"12866.0",Saratoga,NY,USA,"1","12866",ECKERD,False
"4186",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 3027 ROUTE 50 SARATOGA SPRINGS, NY 12866-0000","24021",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.1016","-73.74574","3027 Route 50, Saratoga Springs, NY 12866, United States","3027",Route 50,,Saratoga Springs,"12866.0",Saratoga,NY,USA,"1","12866",ECKERD,False
"4202",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 1820 TEALL AVENUE SYRACUSE, NY 13206-0000","24041",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.0737019","-76.1230024","1820 Teall Ave, Syracuse, NY 13206, United States","1820",Teall Ave,Lyncourt,Syracuse,"13206.0",Onondaga,NY,USA,"1","13206",ECKERD,False
"4204",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2330 NIAGARA FALLS BLVD TONAWANDA, NY 14150-0000","24043",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.01755","-78.82287","2330 Niagara Falls Blvd, Tonawanda, NY 14150, United States","2330",Niagara Falls Blvd,Parkview,Tonawanda,"14150.0",Erie,NY,USA,"1","14150",ECKERD,False
"4207",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 83 VANDENBURGH AVE TROY, NY 12180-6024","24046",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.69607","-73.68866","83 Vandenburgh Ave, Troy, NY 12180, United States","83",Vandenburgh Ave,,Troy,"12180.0",Rensselaer,NY,USA,"1","12180",ECKERD,False
"4219",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 798 HARLEM ROAD WEST SENECA, NY 14224-0000","24062",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.86517","-78.78791","798 Harlem Rd, West Seneca, NY 14224, United States","798",Harlem Rd,,West Seneca,"14224.0",Erie,NY,USA,"1","14224",ECKERD,False
"4220",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2561 UNION ROAD CHEEKTOWAGA, NY 14227-0000","24063",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.88147","-78.75327","2561 Union Rd, Cheektowaga, NY 14227, United States","2561",Union Rd,,Cheektowaga,"14227.0",Erie,NY,USA,"1","14227",ECKERD,False
"4223",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 8530 TRANSIT ROAD AMHERST, NY 14221-0000","24066",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.99945","-78.69796","8530 TRANSIT Rd, Amherst, NY 14221, United States","8530",TRANSIT Rd,,Amherst,"14221.0",Erie,NY,USA,"1","14221",ECKERD,False
"4224",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 480 EVANS ROAD WILLIAMSVILLE, NY 14221-0000","24068",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.97721","-78.74036","480 Evans St, Buffalo, NY 14221, United States","480",Evans St,,Buffalo,"14221.0",Erie,NY,USA,"1","14221",ECKERD,False
"4226",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 12208 N Y STATE ROUTE 16 P.O. BOX 617 YORKSHIRE, NY 14173-0617","24072",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.52934","-78.47803","12208 Route 16, Yorkshire, NY 14030, United States","12208",Route 16,,Yorkshire,"14030.0",Cattaraugus,NY,USA,"0","14173",ECKERD,False
"4228",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 47 NIAGARA STREET TONAWANDA, NY 14150-0000","24075",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.02026","-78.8797","47 Niagara St, Tonawanda, NY 14150, United States","47",Niagara St,,Tonawanda,"14150.0",Erie,NY,USA,"1","14150",ECKERD,False
"4229",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 343 MEADOW DRIVE NORTH TONAWANDA, NY 14120-0000","24076",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.05168","-78.87331","343 Meadow Dr, North Tonawanda, NY 14120, United States","343",Meadow Dr,,North Tonawanda,"14120.0",Niagara,NY,USA,"1","14120",ECKERD,False
"4231",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 789 TONAWANDA STREET BUFFALO, NY 14207-0000","24079",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.95023","-78.90372","789 Tonawanda St, Buffalo, NY 14207, United States","789",Tonawanda St,Riverside Park,Buffalo,"14207.0",Erie,NY,USA,"1","14207",ECKERD,False
"4232",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2453 ELMWOOD AVENUE KENMORE, NY 14217-0000","24080",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.96416","-78.87834","2453 Elmwood Ave, Kenmore, NY 14217, United States","2453",Elmwood Ave,,Kenmore,"14217.0",Erie,NY,USA,"1","14217",ECKERD,False
"4234",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 2325 GRAND ISLAND BLVD GRAND ISLAND, NY 14072-0000","24083",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.02508","-78.96496","2325 Grand Island Blvd, Grand Island, NY 14072, United States","2325",Grand Island Blvd,,Grand Island,"14072.0",Erie,NY,USA,"1","14072",ECKERD,False
"4236",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 601 EAST MAIN STREET BATAVIA, NY 14020-0000","24086",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.99515","-78.16298","601 E Main St, Batavia, NY 14020, United States","601",E Main St,,Batavia,"14020.0",Genesee,NY,USA,"1","14020",ECKERD,False
"4237",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 291 WEST FERRY STREET BUFFALO, NY 14213-0000","24088",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","42.91464","-78.89064","291 W Ferry St, Buffalo, NY 14213, United States","291",W Ferry St,Grant Ferry,Buffalo,"14213.0",Erie,NY,USA,"1","14213",ECKERD,False
"4238",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4374 BUFFALO ROAD NORTH CHILI, NY 14514-0000","24089",1998-12-31,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","43.1202","-77.80606","4374 Buffalo Rd, North Chili, NY 14514, United States","4374",Buffalo Rd,,North Chili,"14514.0",Monroe,NY,USA,"1","14514",ECKERD,False
"4239",PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 459 SOUTH TRANSIT STREET LOCKPORT, NY 14094-0000","24090",1998-12-31,2019-11-01,2022-10-31,,,Type :  PHARMACY             Legal Name :  ECKERD CORPORATION                                 Trade Name :  RITE AID PHARMACY                                  Street Address :   C/O PHARMACY,,,True,"1.0","1.0","43.15456","-78.69764","459 S TRANSIT St, Lockport, NY 14094, United States","459",S TRANSIT St,,Lockport,"14094.0",Niagara,NY,USA,"1","14094",ECKERD,False
