recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,is_hpsa
511,PHARMACY,"ACME MARKETS, INC.",ACME PHARMACY,"100 TRIANGLE CTR. YORKTOWN, NY 10598-4134",34011,2015-12-18,2021-12-01,2024-11-30,,41958.0,,,,True,1.0,1.0,41.27781,-73.7797,"100 Triangle Ctr, Yorktown Heights, NY 10598, United States",100,Triangle Ctr,,Yorktown Heights,10598.0,Westchester,NY,USA,1,10598,ACME,False,ACME MARKETS INC,MINOR CHAIN,POINT (-73.7797 41.27781),2898,36,119,014809,36119014809,148.09,Census Tract 148.09,G5020,S,18845232,958483,+41.2553432,-073.7847960,False
972,PHARMACY,ARSHA PHARMACY CORP.,,"1905 COMMERCE STREET YORKTOWN HEIGHTS, NY 10598-0000",26206,2003-11-10,2019-12-01,2022-11-30,,41900.0,,,,True,1.0,1.0,41.27393,-73.78059,"1905 Commerce St, Yorktown Heights, NY 10598, United States",1905,Commerce St,,Yorktown Heights,10598.0,Westchester,NY,USA,1,10598,ARSHA,True,ARSHA PHARMACY CORP,INDEPENDENT,POINT (-73.78059 41.27393),2898,36,119,014809,36119014809,148.09,Census Tract 148.09,G5020,S,18845232,958483,+41.2553432,-073.7847960,False
2970,PHARMACY,"CVS ALBANY, L.L.C.",CVS/PHARMACY #1185,"C/O PHARMACY 2000 COMMERCE ST. YORKTOWN HEIGHTS, NY 10598-0000",20692,1990-07-31,2021-11-01,2024-10-31,,,,,,True,1.0,1.0,41.2768775,-73.7828619,"2000 Commerce St, Yorktown Heights, NY 10598, United States",2000,Commerce St,,Yorktown Heights,10598.0,Westchester,NY,USA,1,10598,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.7828619 41.2768775),2898,36,119,014809,36119014809,148.09,Census Tract 148.09,G5020,S,18845232,958483,+41.2553432,-073.7847960,False
512,PHARMACY,ACO DRUGS INC.,HALLMARK PHARMACY,"8285 BROADWAY ELMHURST, NY 11373-0000",31197,2012-04-25,2021-04-01,2024-03-31,,57787.0,,,,True,1.0,1.0,40.7415037,-73.8802987,"8285 Broadway, Elmhurst, NY 11373, United States",8285,Broadway,Elmhurst,Elmhurst,11373.0,Queens,NY,USA,1,11373,ACO,True,ACO DRUGS INC,INDEPENDENT,POINT (-73.8802987 40.7415037),4199,36,081,046901,36081046901,469.01,Census Tract 469.01,G5020,S,74678,0,+40.7433641,-073.8785865,False
14056,PHARMACY,"WALGREEN EASTERN CO., INC.",WALGREENS,"C/O PHARMACY 82-77 BROADWAY ELMHURST, NY 11373-0000",19350,1987-01-15,2019-08-01,2022-07-31,,,,,,True,1.0,1.0,40.7415129,-73.8803079,"82-77 Broadway, Elmhurst, NY 11373, United States",82-77,Broadway,Elmhurst,Elmhurst,11373.0,Queens,NY,USA,1,11373,WALGREEN,False,WALGREEN EASTERN CO INC,MAJOR CHAIN,POINT (-73.8803079 40.7415129),4199,36,081,046901,36081046901,469.01,Census Tract 469.01,G5020,S,74678,0,+40.7433641,-073.8785865,False
513,PHARMACY,"ACRX, LLC.",MERK CHEMISTS,"973 MCLEAN AVE. YONKERS, NY 10704-0000",33823,2015-11-05,2021-11-01,2024-10-31,,49319.0,,,,True,1.0,1.0,40.90282,-73.86562,"973 McLean Ave, Yonkers, NY 10704, United States",973,McLean Ave,Southeast Yonkers,Yonkers,10704.0,Westchester,NY,USA,1,10704,"ACRX,",True,ACRX LLC,INDEPENDENT,POINT (-73.86562 40.90282),3359,36,119,001503,36119001503,15.03,Census Tract 15.03,G5020,S,775771,355475,+40.9086985,-073.8703224,False
3752,PHARMACY,DUANE READE,,"C/O PHARMACY 678 MCLEAN AVENUE YONKERS, NY 10704-3841",24176,1998-11-30,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,40.90867,-73.87663,"678 McLean Ave, Yonkers, NY 10704, United States",678,McLean Ave,Southeast Yonkers,Yonkers,10704.0,Westchester,NY,USA,1,10704,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-73.87663 40.90867),3359,36,119,001503,36119001503,15.03,Census Tract 15.03,G5020,S,775771,355475,+40.9086985,-073.8703224,False
516,PHARMACY,ACUTUS RX LLC,,"290 DUFFY AVE SUITE F HICKSVILLE, NY 11801-1033",35227,2017-02-15,2017-02-15,2020-01-22,TRANSFER,,,,,False,1.0,1.0,40.76252,-73.54279,"290 Duffy Ave, Hicksville, NY 11801, United States",290,Duffy Ave,,Hicksville,11801.0,Nassau,NY,USA,1,11801,ACUTUS,True,ACUTUS RX LLC,INDEPENDENT,POINT (-73.54279 40.76252),1042,36,059,518900,36059518900,5189,Census Tract 5189,G5020,S,4221022,9334,+40.7684143,-073.5406425,False
2931,PHARMACY,"CVS ALBANY, L.L.C.",CVS/PHARMACY,"C/O PHARMACY 202 OLD COUNTRY RD. HICKSVILLE, NY 11801-0000",18633,1985-05-30,2021-11-01,2024-10-31,,,,,,True,1.0,1.0,40.76166,-73.52893,"202 Old Country Rd, Hicksville, NY 11801, United States",202,Old Country Rd,,Hicksville,11801.0,Nassau,NY,USA,1,11801,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.52893 40.76166),1042,36,059,518900,36059518900,5189,Census Tract 5189,G5020,S,4221022,9334,+40.7684143,-073.5406425,False
3270,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 17005,"2003 BROADWAY MALL HICKSVILLE, NY 11801-0000",34173,2016-05-09,2021-11-01,2024-10-31,,61485.0,,,,True,1.0,1.0,40.77187,-73.53336,"2003 Broadway Mall, Hicksville, NY 11801, United States",2003,Broadway Mall,,Hicksville,11801.0,Nassau,NY,USA,1,11801,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.53336 40.77187),1042,36,059,518900,36059518900,5189,Census Tract 5189,G5020,S,4221022,9334,+40.7684143,-073.5406425,False
12511,PHARMACY,"STOP & SHOP SUPERMARKET COMPANY LLC, THE",STOP & SHOP SUPERMARKET,"C/O PHARMACY 530 W OLD COUNTRY ROAD HICKSVILLE, NY 11801-0000",24787,2000-11-06,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.75845,-73.54574,"530 W Old Country Rd, Hicksville, NY 11801, United States",530,W Old Country Rd,,Hicksville,11801.0,Nassau,NY,USA,1,11801,STOP,False,STOP & SHOP SUPERMARKET COMPANY LLC THE,MAJOR CHAIN,POINT (-73.54574 40.75845),1042,36,059,518900,36059518900,5189,Census Tract 5189,G5020,S,4221022,9334,+40.7684143,-073.5406425,False
13200,PHARMACY,"TRIAD ISOTOPES, INC.",,"108 CHARLOTT AVE. HICKSVILLE, NY 11801-0000",31029,2012-02-23,2015-02-01,2017-12-13,TRANSFER,,,35807,"JUBILANT DRAXIMAGE RADIOPHARMACIES, INC./ JUBILANT RADIOPHA",False,1.0,1.0,40.76072,-73.54895,"108 Charlotte Ave, Hicksville, NY 11801, United States",108,Charlotte Ave,,Hicksville,11801.0,Nassau,NY,USA,1,11801,TRIAD,True,TRIAD ISOTOPES INC,INDEPENDENT,POINT (-73.54895 40.76072),1042,36,059,518900,36059518900,5189,Census Tract 5189,G5020,S,4221022,9334,+40.7684143,-073.5406425,False
522,PHARMACY,ADDISON'S APOTHECARY INC.,GREEN STREET PHARMACY,"131 EAST GREEN ST. ITHACA, NY 14850-5661",31055,2012-01-26,2018-01-01,2020-12-31,,50294.0,,,,False,1.0,1.0,42.43854,-76.49728,"131 E Green St, Ithaca, NY 14850, United States",131,E Green St,,Ithaca,14850.0,Tompkins,NY,USA,1,14850,ADDISON'S,True,ADDISON'S APOTHECARY INC,INDEPENDENT,POINT (-76.49728 42.43854),973,36,109,000100,36109000100,1,Census Tract 1,G5020,S,510397,6840,+42.4400021,-076.4979347,True
8969,PHARMACY,"NATURE'S APOTHECARY, LLC",,"115 S. CAYUGA ST. ITHACA, NY 14850-0000",34303,2016-01-29,2022-01-01,2024-12-31,,57760.0,,,,True,1.0,1.0,42.43901,-76.49884,"115 S Cayuga St, Ithaca, NY 14850, United States",115,S Cayuga St,,Ithaca,14850.0,Tompkins,NY,USA,1,14850,NATURE'S,True,NATURE'S APOTHECARY LLC,INDEPENDENT,POINT (-76.49884 42.43901),973,36,109,000100,36109000100,1,Census Tract 1,G5020,S,510397,6840,+42.4400021,-076.4979347,True
523,PHARMACY,"ADDISON'S APOTHECARY, INC",,"36 MAIN ST. ADDISON, NY 14801-0000",29862,2009-12-09,2021-12-01,2024-11-30,,49587.0,,,,True,1.0,1.0,42.10619,-77.23437,"36 Main St, Addison, NY 14801, United States",36,Main St,,Addison,14801.0,Steuben,NY,USA,1,14801,ADDISON'S,True,ADDISON'S APOTHECARY INC,INDEPENDENT,POINT (-77.23437 42.10619),1678,36,101,962200,36101962200,9622,Census Tract 9622,G5020,S,66161312,368524,+42.1321641,-077.2344220,True
528,PHARMACY,ADIRONDACK APOTHECARY LLC,SCHROON LAKE PHARMACY,"1081 MAIN ST. P.O. BOX 458 SCHROON LAKE, NY 12870-0000",25841,2003-06-02,2022-07-01,2025-06-30,,,,,,True,,,43.83708509,-73.7618923,,,,,,,,,,0,12870,ADIRONDACK,True,ADIRONDACK APOTHECARY LLC,INDEPENDENT,POINT (-73.7618923 43.83708509),287,36,031,961300,36031961300,9613,Census Tract 9613,G5020,S,343635540,22600340,+43.8554331,-073.7616287,False
529,PHARMACY,"ADIRONDACK APOTHECARY, LLC",MORIAH PHARMACY,"4315 MAIN ST. PORT HENRY, NY 12974-0000",27981,2006-08-24,2021-07-01,2024-06-30,,51109.0,,,,True,1.0,1.0,44.04806,-73.46,"4315 Main St, Port Henry, NY 12974, United States",4315,Main St,,Port Henry,12974.0,Essex,NY,USA,1,12974,ADIRONDACK,True,ADIRONDACK APOTHECARY LLC,INDEPENDENT,POINT (-73.46 44.04806),4823,36,031,961002,36031961002,9610.02,Census Tract 9610.02,G5020,S,58858955,15910765,+44.0739592,-073.4713634,False
530,PHARMACY,"ADIRONDACK APOTHECARY, LLC",WILLSBORO PHARMACY,"3932 NYS RT 22 WILLSBORO, NY 12996-0000",28290,2007-03-21,2022-03-01,2025-02-28,,53700.0,,,,True,1.0,1.0,44.37161,-73.39821,"3932 Nys Route 22, Willsboro, NY 12996, United States",3932,Nys Route 22,,Willsboro,12996.0,Essex,NY,USA,1,12996,ADIRONDACK,True,ADIRONDACK APOTHECARY LLC,INDEPENDENT,POINT (-73.39821 44.37161),255,36,031,960800,36031960800,9608,Census Tract 9608,G5020,S,110623845,79439873,+44.3854982,-073.3987030,False
533,PHARMACY,ADIRONDACK MEDICAL CENTER,,"C/O PHARMACY 2233 STATE RT.86 SARANAC LAKE, NY 12983-0000",20896,1991-03-05,2022-04-01,2025-03-31,,,,,,True,1.0,1.0,44.34581,-74.14452,"2233 RT-86, Saranac Lake, NY 12983, United States",2233,RT-86,,Saranac Lake,12983.0,Franklin,NY,USA,1,12983,ADIRONDACK,False,ADIRONDACK MEDICAL CENTER,HEALTHCARE,POINT (-74.14452 44.34581),4201,36,033,950900,36033950900,9509,Census Tract 9509,G5020,S,413435439,18405029,+44.2180460,-074.2065725,True
7344,PHARMACY,"KPH HEALTHCARE SERVICES, INC.",KINNEY DRUGS,"C/O PHARMACY 277 BROADWAY STREET SARANAC LAKE, NY 12983-0000",19762,1988-03-25,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,44.33413,-74.13961,"277 Broadway, Saranac Lake, NY 12983, United States",277,Broadway,,Saranac Lake,12983.0,Franklin,NY,USA,1,12983,KPH,False,KPH HEALTHCARE SERVICES INC,MAJOR CHAIN,POINT (-74.13961 44.33413),4201,36,033,950900,36033950900,9509,Census Tract 9509,G5020,S,413435439,18405029,+44.2180460,-074.2065725,True
535,PHARMACY,"ADIRONDACK PHARMACY, INC.",,"4057 STATE HIGHWAY 3 STAR LAKE, NY 13690-0000",25407,2002-07-26,2022-08-01,2025-07-31,,42863.0,,,,True,1.0,1.0,44.16614,-75.04605,"4057 State Highway 3, Star Lake, NY 13690, United States",4057,State Highway 3,,Star Lake,13690.0,St Lawrence,NY,USA,1,13690,ADIRONDACK,True,ADIRONDACK PHARMACY INC,INDEPENDENT,POINT (-75.04605 44.16614),476,36,089,492501,36089492501,4925.01,Census Tract 4925.01,G5020,S,1065895805,51193749,+44.2388094,-075.0065434,True
2334,PHARMACY,CLIFTON FINE HEALTH CARE CORPORATION,CLIFTON FINE HOSPITAL,"C/O INPATIENT PHARMACY 1014 OSWEGATCHIE TRAIL P.O. BOX 10 STAR LAKE, NY 13690-0000",26252,2003-11-14,2019-12-01,2022-11-30,,,,,,True,1.0,1.0,44.16237,-75.05674,"1014 Oswegatchie Trl, Star Lake, NY 13690, United States",1014,Oswegatchie Trl,,Star Lake,13690.0,St Lawrence,NY,USA,1,13690,CLIFTON,False,CLIFTON FINE HEALTH CARE CORPORATION,HEALTHCARE,POINT (-75.05674 44.16237),476,36,089,492501,36089492501,4925.01,Census Tract 4925.01,G5020,S,1065895805,51193749,+44.2388094,-075.0065434,True
538,PHARMACY,ADLIB PHARMACY CORP.,WINDSOR PHARMACY & SURGICALS,"215-19/21 73RD AVE. BAYSIDE, NY 11364-0000",27996,2006-10-04,2018-09-01,2021-05-28,DISCONTINUED,,,,,False,1.0,3.0,40.74211,-73.75437,"73rd Ave, Oakland Gardens, NY 11364, United States",,73rd Ave,Oakland Gardens,Oakland Gardens,11364.0,Queens,NY,USA,1,11364,ADLIB,True,ADLIB PHARMACY CORP,INDEPENDENT,POINT (-73.75437 40.74211),4273,36,081,136700,36081136700,1367,Census Tract 1367,G5020,S,772177,0,+40.7442043,-073.7603110,False
8666,PHARMACY,MJ88 PHARMACY INC.,,"61-36 SPRINGFIELD BLVD. BAYSIDE, NY 11364-0000",31976,2013-05-21,2022-05-01,2025-04-30,,55950.0,,,,True,1.0,1.0,40.7483853,-73.7565064,"61-36 Springfield Blvd, Oakland Gardens, NY 11364, United States",61-36,Springfield Blvd,Oakland Gardens,Oakland Gardens,11364.0,Queens,NY,USA,1,11364,MJ88,True,MJ88 PHARMACY INC,INDEPENDENT,POINT (-73.7565064 40.7483853),4273,36,081,136700,36081136700,1367,Census Tract 1367,G5020,S,772177,0,+40.7442043,-073.7603110,False
543,PHARMACY,ADVANCED ASIAN PHARMACY LLC.,AA PHARMACY,"849 57TH STREET 1ST FLOOR BROOKLYN, NY 11220-0000",33142,2014-11-19,2020-11-01,2023-10-31,,,,,,True,1.0,1.0,40.63653,-74.00642,"849 57th St, Brooklyn, NY 11220, United States",849,57th St,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,ADVANCED,True,ADVANCED ASIAN PHARMACY LLC,INDEPENDENT,POINT (-74.00642 40.63653),2492,36,047,010402,36047010402,104.02,Census Tract 104.02,G5020,S,76170,0,+40.6359594,-074.0072805,False
5618,PHARMACY,GLOBAL CARE PHARMACY INC.,,"5905 8TH AVE BROOKLYN, NY 11220-0000",28127,2007-01-12,2022-01-01,2022-04-25,DISCONTINUED,,,,,False,1.0,1.0,40.63583,-74.009,"5905 8th Ave, Brooklyn, NY 11220, United States",5905,8th Ave,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,GLOBAL,True,GLOBAL CARE PHARMACY INC,INDEPENDENT,POINT (-74.009 40.63583),2492,36,047,010402,36047010402,104.02,Census Tract 104.02,G5020,S,76170,0,+40.6359594,-074.0072805,False
6251,PHARMACY,HEALTHY FAMILY PHARMACY INC.,,"5901 8TH AVE. BROOKLYN, NY 11220-3294",34925,2016-11-09,2019-11-01,2022-10-31,,52817.0,,,,True,1.0,1.0,40.63591,-74.00892,"5901 8th Ave, Brooklyn, NY 11220, United States",5901,8th Ave,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,HEALTHY,True,HEALTHY FAMILY PHARMACY INC,INDEPENDENT,POINT (-74.00892 40.63591),2492,36,047,010402,36047010402,104.02,Census Tract 104.02,G5020,S,76170,0,+40.6359594,-074.0072805,False
6758,PHARMACY,JANUS PHARMACY INC.,,"833 58TH ST. BROOKLYN, NY 11220-0000",25635,2003-07-21,2022-08-01,2025-07-31,,52945.0,,,,True,1.0,1.0,40.63619,-74.00737,"833 58th St, Brooklyn, NY 11220, United States",833,58th St,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,JANUS,True,JANUS PHARMACY INC,INDEPENDENT,POINT (-74.00737 40.63619),2492,36,047,010402,36047010402,104.02,Census Tract 104.02,G5020,S,76170,0,+40.6359594,-074.0072805,False
10282,PHARMACY,PREM PHARMACY CORP,PREMIUM PHARMACY,"829 57TH ST. BROOKLYN, NY 11220-0000",30790,2011-08-26,2020-08-01,2023-07-31,,47924.0,,,,True,1.0,1.0,40.63687,-74.00679,"829 57th St, Brooklyn, NY 11220, United States",829,57th St,Sunset Park,Brooklyn,11220.0,Kings,NY,USA,1,11220,PREM,True,PREM PHARMACY CORP,INDEPENDENT,POINT (-74.00679 40.63687),2492,36,047,010402,36047010402,104.02,Census Tract 104.02,G5020,S,76170,0,+40.6359594,-074.0072805,False
544,PHARMACY,ADVANCED CARE ASSOCIATES LLC,ACA PHARMACY,"7 CHATHAM SQUARE RM700 NEW YORK, NY 10038-0000",35442,2017-04-24,2020-04-01,2023-03-31,,,,,,True,1.0,1.0,40.7139,-73.99813,"7 Chatham Sq, New York, NY 10013, United States",7,Chatham Sq,Chinatown,New York,10013.0,New York,NY,USA,0,10038,ADVANCED,True,ADVANCED CARE ASSOCIATES LLC,INDEPENDENT,POINT (-73.99813 40.7139),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
673,PHARMACY,"ALISONS PHARMACY, INC.",,"12 BOWERY STREET. NEW YORK, NY 10013-0000",22271,1994-10-26,2019-11-01,2022-10-31,,43499.0,,,,True,1.0,1.0,40.71443,-73.99748,"12 Bowery, New York, NY 10013, United States",12,Bowery,Chinatown,New York,10013.0,New York,NY,USA,1,10013,ALISONS,True,ALISONS PHARMACY INC,INDEPENDENT,POINT (-73.99748 40.71443),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
1275,PHARMACY,BAYARD L.C. PHARMACY CORPORATION,,"62 BAYARD ST. NEW YORK, NY 10013-0000",22079,1994-05-09,2022-06-01,2025-05-31,,38785.0,,,,True,1.0,1.0,40.71552,-73.99791,"62 Bayard St, New York, NY 10013, United States",62,Bayard St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,BAYARD,True,BAYARD LC PHARMACY CORPORATION,INDEPENDENT,POINT (-73.99791 40.71552),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
1838,PHARMACY,BUY-RITE CORP.,,"11 CHATHAM SQUARE NEW YORK, NY 10038-0000",21143,1991-12-18,2020-01-01,2022-12-31,,59568.0,,,,True,1.0,1.0,40.71403,-73.99786,"11 Chatham Sq, New York, NY 10013, United States",11,Chatham Sq,Chinatown,New York,10013.0,New York,NY,USA,0,10038,BUY-RITE,True,BUY-RITE CORP,INDEPENDENT,POINT (-73.99786 40.71403),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
1901,PHARMACY,CANAL PHARMACY INC.,,"196 CANAL STREET NEW YORK, NY 10013-0000",27630,2005-12-22,2020-12-01,2023-11-30,,65850.0,,,,True,1.0,1.0,40.71681,-73.99822,"196 Canal St, New York, NY 10013, United States",196,Canal St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,CANAL,True,CANAL PHARMACY INC,INDEPENDENT,POINT (-73.99822 40.71681),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
1902,PHARMACY,CANAL STREET PHARMACY INC.,,"210-212 CANAL STREET NEW YORK, NY 10013-0000",28411,2007-06-08,2022-06-01,2025-05-31,,58618.0,,,,True,1.0,1.0,40.7169,-73.99901,"210 Canal St, New York, NY 10013, United States",210,Canal St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,CANAL,True,CANAL STREET PHARMACY INC,INDEPENDENT,POINT (-73.99901 40.7169),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
1903,PHARMACY,CANALBERRY CORP.,CANALBERRY PHARMACY,"82B MULBERRY STREET NEW YORK, NY 10013-0000",26925,2004-11-17,2019-11-01,2022-10-31,,47089.0,,,,True,1.0,1.0,40.71649,-73.99885,"82 Mulberry St, New York, NY 10013, United States",82,Mulberry St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,CANALBERRY,True,CANALBERRY CORP,INDEPENDENT,POINT (-73.99885 40.71649),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
3980,PHARMACY,E CARE PHARMACY CORP,,"48 MOTT ST. NEW YORK, NY 10013-0000",30860,2011-10-17,2020-10-01,2023-09-30,,52024.0,,,,True,1.0,1.0,40.71536,-73.99848,"48 Mott St, New York, NY 10013, United States",48,Mott St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,E,True,E CARE PHARMACY CORP,INDEPENDENT,POINT (-73.99848 40.71536),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
4649,PHARMACY,FAMILY CHOICE PHARMACY CORP.,,"13-17 ELIZABETH ST. LOWER LEVEL UNIT#10 NEW YORK, NY 10013-0000",29676,2009-09-17,2021-09-01,2024-08-31,,,,,,True,1.0,1.0,40.71588,-73.99759,"13-17 Elizabeth St, New York, NY 10013, United States",13-17,Elizabeth St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,FAMILY,True,FAMILY CHOICE PHARMACY CORP,INDEPENDENT,POINT (-73.99759 40.71588),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
6167,PHARMACY,HEALTH CITY PHARMACY CORP.,ABC PHARMACY,"10 BOWERY ST. NEW YORK, NY 10013-0000",27038,2004-12-28,2019-12-01,2022-11-30,,65970.0,,,,True,1.0,1.0,40.71439,-73.99751,"10 Bowery, New York, NY 10013, United States",10,Bowery,Chinatown,New York,10013.0,New York,NY,USA,1,10013,HEALTH,True,HEALTH CITY PHARMACY CORP,INDEPENDENT,POINT (-73.99751 40.71439),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
6255,PHARMACY,HEALTHY LIFE PHARMACY INC.,PEOPLES PHARMACY,"65 MOTT ST. NEW YORK, NY 10013-0000",31003,2011-12-19,2020-12-01,2023-11-30,,58747.0,,,,True,1.0,1.0,40.71613,-73.9983,"65 Mott St, New York, NY 10013, United States",65,Mott St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,HEALTHY,True,HEALTHY LIFE PHARMACY INC,INDEPENDENT,POINT (-73.9983 40.71613),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
8053,PHARMACY,MANHATTAN CHINATOWN PHARMACY INC.,MCP RX,"156 CANAL STREET NEW YORK, NY 10013-0000",31285,2012-06-08,2021-06-01,2024-05-31,,58597.0,,,,True,1.0,1.0,40.71631,-73.99678,"156 Canal St, New York, NY 10013, United States",156,Canal St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,MANHATTAN,True,MANHATTAN CHINATOWN PHARMACY INC,INDEPENDENT,POINT (-73.99678 40.71631),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
8063,PHARMACY,MANNINGS PHARMACY CORPORATION,,"13-17 ELIZABETH ST. UNIT 118 NEW YORK, NY 10013-0000",20841,1991-02-07,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.71588,-73.99759,"13-17 Elizabeth St, New York, NY 10013, United States",13-17,Elizabeth St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,MANNINGS,True,MANNINGS PHARMACY CORPORATION,INDEPENDENT,POINT (-73.99759 40.71588),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
8794,PHARMACY,MOTT ST. PHARMACY INC.,,"11 MOTT ST. NEW YORK, NY 10013-0000",33538,2015-05-05,2021-05-01,2024-04-30,,32170.0,,,,True,1.0,1.0,40.71406,-73.99883,"11 Mott St, New York, NY 10013, United States",11,Mott St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,MOTT,True,MOTT ST PHARMACY INC,INDEPENDENT,POINT (-73.99883 40.71406),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
8843,PHARMACY,MULBERRY PHARMACY INC,,"87 MULBERRY ST. NEW YORK, NY 10013-4452",35376,2017-04-05,2020-04-01,2023-03-31,,60176.0,,,,True,1.0,1.0,40.71666,-73.99897,"87 Mulberry St, New York, NY 10013, United States",87,Mulberry St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,MULBERRY,True,MULBERRY PHARMACY INC,INDEPENDENT,POINT (-73.99897 40.71666),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
9203,PHARMACY,NEWGEN PHARMACY INC.,,"18 MOTT STREET NEW YORK, NY 10013-0000",33745,2015-09-24,2021-09-01,2024-08-31,,53777.0,,,,True,1.0,1.0,40.71428,-73.99865,"18 Mott St, New York, NY 10013, United States",18,Mott St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,NEWGEN,True,NEWGEN PHARMACY INC,INDEPENDENT,POINT (-73.99865 40.71428),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
9690,PHARMACY,"PANCARE PHARMACY, INC.",,"22 BOWERY NEW YORK, NY 10013-0000",26165,2003-08-27,2019-09-01,2022-08-31,,52322.0,,,,True,1.0,1.0,40.71473,-73.99725,"22 Bowery, New York, NY 10002, United States",22,Bowery,Chinatown,New York,10002.0,New York,NY,USA,0,10013,PANCARE,True,PANCARE PHARMACY INC,INDEPENDENT,POINT (-73.99725 40.71473),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
10047,PHARMACY,"PHARMACO, INC.",BAC AI PHARMACY,"216B CANAL ST. NEW YORK, NY 10013-0000",21547,1993-03-17,2022-04-01,2025-03-31,,40011.0,,,,True,1.0,1.0,40.71705,-73.99928,"216 Canal St, New York, NY 10013, United States",216,Canal St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,"PHARMACO,",True,PHARMACO INC,INDEPENDENT,POINT (-73.99928 40.71705),3221,36,061,002902,36061002902,29.02,Census Tract 29.02,G5020,S,123830,0,+40.7151605,-073.9988278,False
